,Make,Mean Model Price (£),Year,Mileage,Transmission,Engine Size (L),Fuel Type,Actual Car Price (£),Indicated Value
1092,vauxhall,5872.614054054054,2014,53197,Manual,1.4,Petrol,4195,Good
1093,vauxhall,4687.431330472104,2014,38000,Manual,1.4,Petrol,5995,Good
1094,vauxhall,6936.854166666668,2014,86000,Manual,1.7,Diesel,5990,Good
1095,vauxhall,5872.614054054054,2014,54520,Manual,1.6,Petrol,6395,Good
1096,vauxhall,5872.614054054054,2014,46396,Manual,1.2,Petrol,5495,Fair
1097,vauxhall,5872.614054054054,2014,103050,Manual,1.4,Petrol,2737,Fair
1098,vauxhall,3086.220588235294,2014,29809,Manual,1.4,Petrol,6300,Higher
1099,vauxhall,5872.614054054054,2014,39950,Manual,1.2,Petrol,3995,Lower
1100,vauxhall,4450.92,2014,114000,Manual,2.2,Diesel,3990,Great
1101,vauxhall,4687.431330472104,2014,90000,Manual,1.7,Diesel,3499,Great
1102,vauxhall,5040.207920792079,2014,61995,Manual,2.0,Diesel,6190,Good
1103,vauxhall,5040.207920792079,2014,111490,Manual,2.0,Diesel,4490,Great
1104,vauxhall,6936.854166666668,2014,41071,Manual,1.6,Petrol,7451,Great
1105,vauxhall,7158.136752136752,2014,91000,Manual,1.4,Petrol,3495,Lower
1106,vauxhall,5040.207920792079,2014,69280,Manual,2.0,Diesel,5750,Lower
1107,vauxhall,7158.136752136752,2014,41712,Manual,1.4,Petrol,5995,Good
1108,vauxhall,5513.571428571428,2014,84000,Manual,2.0,Diesel,4895,Great
1109,vauxhall,5513.571428571428,2014,66014,Manual,2.0,Diesel,5464,Good
1110,vauxhall,5872.614054054054,2014,47000,Manual,1.2,Petrol,5310,Good
1111,vauxhall,4687.431330472104,2014,85071,Manual,1.4,Petrol,5100,Good
1112,vauxhall,2624.614285714286,2014,53000,Manual,1.8,Petrol,4995,Lower
1113,vauxhall,5513.571428571428,2014,49492,Manual,1.4,Petrol,6989,Great
1114,vauxhall,4687.431330472104,2014,71452,Manual,1.4,Petrol,4415,Great
1115,vauxhall,5040.207920792079,2014,62434,Manual,1.8,Petrol,5990,Good
1116,vauxhall,5040.207920792079,2014,51000,Manual,1.4,Petrol,6250,Good
1117,vauxhall,5872.614054054054,2014,43000,Manual,1.2,Petrol,4975,Lower
1118,vauxhall,5040.207920792079,2014,112483,Manual,2.0,Diesel,4500,Great
1119,vauxhall,6936.854166666668,2014,43626,Manual,1.6,Petrol,7000,Lower
1120,vauxhall,7158.136752136752,2014,72300,Manual,1.4,Petrol,4779,Lower
1121,vauxhall,5872.614054054054,2014,49870,Manual,1.3,Diesel,4299,Higher
1122,vauxhall,5872.614054054054,2014,54000,Manual,1.2,Petrol,4995,Fair
1123,vauxhall,5040.207920792079,2014,91000,Manual,2.0,Diesel,4200,Lower
1124,vauxhall,5872.614054054054,2014,55000,Manual,1.2,Petrol,3390,Great
1125,vauxhall,5040.207920792079,2014,69300,Manual,2.0,Diesel,7800,Good
1126,vauxhall,6936.854166666668,2014,52000,Manual,1.6,Petrol,6990,Good
1127,vauxhall,5040.207920792079,2014,129000,Manual,2.0,Diesel,2990,Great
1128,vauxhall,5872.614054054054,2014,75377,Manual,1.2,Petrol,4500,Higher
1129,vauxhall,4687.431330472104,2014,71985,Manual,1.4,Petrol,4495,Good
1130,vauxhall,5872.614054054054,2014,70658,Manual,1.0,Petrol,3800,Higher
1131,vauxhall,5872.614054054054,2014,66730,Manual,1.2,Petrol,3499,Great
1132,vauxhall,5872.614054054054,2014,55000,Manual,1.2,Petrol,4490,Good
1133,vauxhall,4687.431330472104,2014,69090,Manual,1.6,Petrol,4490,Good
1134,vauxhall,4450.92,2014,62000,Manual,2.2,Diesel,5495,Good
1135,vauxhall,7289.470588235295,2014,56354,Manual,2.0,Diesel,6999,Great
1136,vauxhall,5872.614054054054,2014,19836,Manual,1.4,Petrol,5000,Lower
1137,vauxhall,4450.92,2014,71175,Manual,2.2,Diesel,5569,Good
1138,vauxhall,5040.207920792079,2014,58053,Manual,2.0,Diesel,6489,Good
1139,vauxhall,7158.136752136752,2014,49582,Manual,1.2,Petrol,4995,Good
1140,vauxhall,4687.431330472104,2014,43000,Manual,1.6,Diesel,6250,Good
1141,vauxhall,5872.614054054054,2014,72654,Manual,1.2,Petrol,2995,Great
1142,vauxhall,7158.136752136752,2014,59978,Manual,1.4,Petrol,5495,Great
1143,vauxhall,5513.571428571428,2014,62000,Manual,2.0,Diesel,6099,Fair
1144,vauxhall,7158.136752136752,2014,56357,Manual,1.2,Petrol,4795,Great
1145,vauxhall,4687.431330472104,2014,87000,Manual,1.7,Diesel,4595,Higher
1146,vauxhall,4687.431330472104,2014,78998,Manual,1.4,Petrol,3495,Lower
1147,vauxhall,5040.207920792079,2014,78000,Manual,2.0,Diesel,4775,Fair
1148,vauxhall,4687.431330472104,2014,52000,Manual,1.4,Petrol,5990,Great
1149,vauxhall,5872.614054054054,2014,41800,Manual,1.2,Petrol,4250,Lower
1150,vauxhall,5872.614054054054,2014,43400,Manual,1.2,Petrol,4295,Great
1151,vauxhall,6936.854166666668,2014,36000,Manual,1.6,Petrol,6995,Lower
1152,vauxhall,7289.470588235295,2014,67000,Manual,1.8,Petrol,6495,Great
1153,vauxhall,5513.571428571428,2014,65691,Manual,1.6,Petrol,6499,Good
1154,vauxhall,5040.207920792079,2014,132894,Manual,2.0,Diesel,3299,Great
1155,vauxhall,5872.614054054054,2014,87000,Manual,1.3,Diesel,2550,Great
1156,vauxhall,5040.207920792079,2014,89000,Manual,2.0,Diesel,3390,Lower
1157,vauxhall,5872.614054054054,2014,67000,Manual,1.0,Petrol,2999,Great
1158,vauxhall,4687.431330472104,2015,49000,Manual,1.6,Petrol,5995,Lower
1159,vauxhall,5872.614054054054,2015,54825,Manual,1.2,Petrol,4495,Great
1160,vauxhall,5872.614054054054,2015,78702,Manual,1.2,Petrol,4950,Good
1161,vauxhall,5872.614054054054,2015,121000,Manual,1.3,Diesel,3189,Lower
1162,vauxhall,4687.431330472104,2015,75000,Manual,1.4,Petrol,3990,Lower
1163,vauxhall,5872.614054054054,2015,31026,Manual,1.4,Petrol,6499,Lower
1164,vauxhall,5872.614054054054,2015,45000,Manual,1.4,Petrol,5495,Lower
1165,vauxhall,5872.614054054054,2015,46000,Manual,1.2,Petrol,5695,Lower
1166,vauxhall,4687.431330472104,2015,86399,Manual,1.6,Petrol,3850,Lower
1167,vauxhall,4687.431330472104,2015,71763,Manual,1.4,Petrol,4900,Good
1168,vauxhall,4687.431330472104,2015,137000,Manual,1.6,Diesel,2895,Good
1169,vauxhall,5872.614054054054,2015,87000,Manual,1.4,Petrol,3625,Good
1170,vauxhall,5872.614054054054,2015,32567,Manual,1.2,Petrol,5750,Great
1171,vauxhall,5040.207920792079,2015,134000,Manual,2.0,Diesel,4790,Great
1172,vauxhall,5872.614054054054,2015,28284,Manual,1.6,Petrol,9600,Great
1173,vauxhall,4687.431330472104,2015,58779,Manual,1.6,Petrol,5595,Lower
1174,vauxhall,6936.854166666668,2015,67000,Manual,1.7,Diesel,6600,Great
1175,vauxhall,7158.136752136752,2015,39989,Manual,1.4,Petrol,5990,Lower
1176,vauxhall,5513.571428571428,2015,22014,Manual,2.0,Diesel,9250,Great
1177,vauxhall,5872.614054054054,2015,82672,Manual,1.4,Petrol,4599,Lower
1178,vauxhall,7158.136752136752,2015,24468,Manual,1.2,Petrol,6195,Good
1179,vauxhall,5872.614054054054,2015,38339,Manual,1.2,Petrol,4890,Great
1180,vauxhall,5872.614054054054,2015,75791,Manual,1.2,Petrol,4000,Lower
1181,vauxhall,5872.614054054054,2015,75000,Manual,1.2,Petrol,4495,Lower
1182,vauxhall,5040.207920792079,2015,47000,Manual,2.0,Diesel,6995,Fair
1183,vauxhall,5872.614054054054,2015,62000,Manual,1.4,Petrol,4995,Lower
1184,vauxhall,7289.470588235295,2015,65161,Manual,1.4,Petrol,6495,Great
1185,vauxhall,4687.431330472104,2015,54333,Manual,1.6,Petrol,5980,Lower
1186,vauxhall,4687.431330472104,2015,43427,Manual,2.0,Diesel,6290,Lower
1187,vauxhall,5872.614054054054,2015,31870,Manual,1.4,Petrol,6700,Great
1188,vauxhall,3086.220588235294,2015,33934,Manual,1.4,Petrol,5500,Lower
1189,vauxhall,5872.614054054054,2015,26130,Manual,1.4,Petrol,6350,Good
1190,vauxhall,4687.431330472104,2015,91000,Manual,1.6,Diesel,2999,Lower
1191,vauxhall,7289.470588235295,2015,88847,Manual,2.0,Diesel,5995,Good
1192,vauxhall,5040.207920792079,2015,72700,Automatic,2.0,Diesel,7499,Good
1193,vauxhall,5872.614054054054,2015,20948,Manual,1.2,Petrol,5990,Lower
1194,vauxhall,5872.614054054054,2015,90000,Manual,1.2,Petrol,3495,Lower
1195,vauxhall,5872.614054054054,2015,47000,Manual,1.4,Petrol,6495,Great
1196,vauxhall,7158.136752136752,2015,42000,Manual,1.2,Petrol,5995,Lower
1197,vauxhall,5513.571428571428,2015,56106,Manual,2.0,Diesel,6795,Good
1198,vauxhall,5872.614054054054,2015,26241,Manual,1.2,Petrol,5995,Good
1199,vauxhall,5872.614054054054,2015,61000,Manual,1.4,Petrol,5990,Good
1200,vauxhall,5872.614054054054,2015,28447,Manual,1.4,Petrol,6490,Great
1201,vauxhall,5872.614054054054,2015,71304,Manual,1.4,Petrol,4495,Lower
1202,vauxhall,5942.777777777777,2015,66000,Manual,1.0,Petrol,3360,Lower
1203,vauxhall,6936.854166666668,2015,39366,Manual,1.4,Petrol,7949,Great
1204,vauxhall,7158.136752136752,2015,58000,Manual,1.2,Petrol,5990,Higher
1205,vauxhall,5872.614054054054,2015,75300,Manual,1.2,Petrol,3800,Lower
1206,vauxhall,5872.614054054054,2015,49038,Manual,1.2,Petrol,4995,Good
1207,vauxhall,5872.614054054054,2015,45875,Manual,1.4,Petrol,6499,Good
1208,vauxhall,8597.25,2015,30141,Manual,1.6,Petrol,9900,Fair
1209,vauxhall,8597.25,2015,48000,Manual,1.4,Petrol,7490,Great
1210,vauxhall,5040.207920792079,2015,75089,Manual,2.0,Diesel,10000,Higher
1211,vauxhall,4687.431330472104,2015,141000,Manual,1.6,Diesel,2850,Lower
1212,vauxhall,5040.207920792079,2015,39000,Manual,1.6,Diesel,7990,Lower
1213,vauxhall,5872.614054054054,2015,22900,Manual,1.4,Petrol,6695,Lower
1214,vauxhall,5872.614054054054,2015,49924,Manual,1.4,Petrol,5999,Fair
1215,vauxhall,5040.207920792079,2015,104000,Manual,2.0,Diesel,5240,Good
1216,vauxhall,4687.431330472104,2015,41000,Manual,1.6,Petrol,6500,Lower
1217,vauxhall,4687.431330472104,2015,67098,Manual,1.6,Diesel,4995,Lower
1218,vauxhall,7158.136752136752,2015,70108,Manual,1.2,Petrol,4995,Good
1219,vauxhall,5872.614054054054,2015,46847,Manual,1.4,Petrol,5990,Great
1220,vauxhall,8597.25,2015,72000,Manual,1.4,Petrol,6999,Good
1221,vauxhall,5872.614054054054,2015,80000,Manual,1.2,Petrol,4500,Great
1222,vauxhall,5040.207920792079,2015,75121,Manual,2.0,Diesel,5990,Good
1223,vauxhall,4687.431330472104,2015,22012,Manual,2.0,Diesel,7995,Good
1224,vauxhall,4687.431330472104,2015,46575,Manual,1.6,Diesel,6495,Good
1225,vauxhall,5872.614054054054,2015,62887,Manual,1.3,Diesel,5490,Fair
1226,vauxhall,4687.431330472104,2015,58060,Manual,2.0,Diesel,5980,Lower
1227,vauxhall,4687.431330472104,2015,86000,Manual,1.6,Diesel,4495,Great
1228,vauxhall,5872.614054054054,2015,36000,Manual,1.4,Petrol,6195,Great
1229,vauxhall,4687.431330472104,2015,69000,Automatic,1.6,Petrol,5999,Good
1230,vauxhall,5872.614054054054,2015,42684,Manual,1.0,Petrol,4999,Lower
1231,vauxhall,5872.614054054054,2015,76633,Manual,1.2,Petrol,4850,Lower
1232,vauxhall,6936.854166666668,2015,50000,Manual,1.6,Diesel,7499,Good
1233,vauxhall,5872.614054054054,2015,62981,Manual,1.2,Petrol,5850,Fair
1234,vauxhall,5872.614054054054,2015,56097,Manual,1.4,Petrol,5970,Fair
1235,vauxhall,7158.136752136752,2015,29393,Manual,1.4,Petrol,7495,Higher
1236,vauxhall,6936.854166666668,2015,48219,Manual,1.6,Petrol,6990,Lower
1237,vauxhall,5872.614054054054,2015,16970,Manual,1.0,Petrol,6499,Good
1238,vauxhall,5040.207920792079,2015,62400,Automatic,2.0,Diesel,8989,Higher
1239,vauxhall,6936.854166666668,2015,50599,Manual,1.7,Diesel,7295,Great
1240,vauxhall,6936.854166666668,2015,58075,Manual,1.6,Petrol,6200,Lower
1241,vauxhall,5872.614054054054,2015,44700,Manual,1.4,Petrol,5979,Great
1242,vauxhall,5872.614054054054,2015,40233,Manual,1.6,Petrol,9195,Great
1243,vauxhall,5872.614054054054,2015,46238,Manual,1.6,Petrol,8995,Good
1244,vauxhall,5872.614054054054,2015,67948,Manual,1.3,Diesel,3995,Good
1245,vauxhall,4687.431330472104,2015,55990,Manual,1.6,Petrol,5995,Good
1246,vauxhall,5872.614054054054,2015,91330,Manual,1.3,Diesel,4495,Lower
1247,vauxhall,4687.431330472104,2015,69000,Manual,1.6,Diesel,4995,Great
1248,vauxhall,5872.614054054054,2015,27398,Manual,1.4,Petrol,6460,Great
1249,vauxhall,4687.431330472104,2015,29000,Manual,1.4,Petrol,7995,Lower
1250,vauxhall,5872.614054054054,2015,35000,Manual,1.2,Petrol,5487,Great
1251,vauxhall,4687.431330472104,2015,36713,Manual,1.4,Petrol,6995,Higher
1252,vauxhall,5872.614054054054,2015,55000,Manual,1.2,Petrol,4250,Great
1253,vauxhall,5040.207920792079,2015,118000,Manual,2.0,Diesel,3290,Lower
1254,vauxhall,5872.614054054054,2015,17962,Manual,1.0,Petrol,8299,Higher
1255,vauxhall,5872.614054054054,2015,42792,Manual,1.0,Petrol,5390,Lower
1256,vauxhall,2624.614285714286,2015,60210,Manual,1.4,Petrol,7880,Great
1257,vauxhall,5872.614054054054,2015,71000,Manual,1.2,Petrol,4995,Good
1258,vauxhall,4687.431330472104,2015,127245,Manual,1.6,Petrol,2395,Lower
1259,vauxhall,6936.854166666668,2015,35289,Manual,1.6,Diesel,8895,Great
1260,vauxhall,5872.614054054054,2015,17920,Manual,1.2,Petrol,5995,Lower
1261,vauxhall,5872.614054054054,2015,73000,Manual,1.2,Petrol,5480,Fair
1262,vauxhall,5872.614054054054,2015,105794,Manual,1.4,Petrol,3695,Lower
1263,vauxhall,7158.136752136752,2015,26912,Manual,1.4,Petrol,6490,Lower
1264,vauxhall,5872.614054054054,2015,12092,Manual,1.3,Diesel,6695,Good
1265,vauxhall,5872.614054054054,2015,41000,Manual,1.4,Petrol,6495,Great
1266,vauxhall,5872.614054054054,2015,115550,Manual,1.4,Petrol,3956,Good
1267,vauxhall,7158.136752136752,2015,39377,Manual,1.4,Petrol,6389,Good
1268,vauxhall,5872.614054054054,2015,67579,Manual,1.2,Petrol,5499,Fair
1269,vauxhall,5872.614054054054,2015,46847,Manual,1.2,Petrol,4700,Great
1270,vauxhall,5872.614054054054,2015,135000,Manual,1.3,Diesel,3295,Great
1271,vauxhall,5040.207920792079,2015,76357,Manual,2.0,Diesel,5850,Higher
1272,vauxhall,5872.614054054054,2015,47674,Manual,1.4,Petrol,6469,Good
1273,vauxhall,5872.614054054054,2015,60682,Manual,1.3,Diesel,4250,Lower
1274,vauxhall,4687.431330472104,2015,76000,Manual,1.6,Petrol,3199,Lower
1275,vauxhall,5872.614054054054,2015,30000,Manual,1.0,Petrol,5950,Lower
1276,vauxhall,5872.614054054054,2015,29044,Manual,1.2,Petrol,4990,Lower
1277,vauxhall,5040.207920792079,2015,61327,Manual,1.6,Diesel,7999,Good
1278,vauxhall,3086.220588235294,2015,58500,Manual,1.4,Petrol,4145,Lower
1279,vauxhall,5872.614054054054,2015,37543,Manual,1.4,Petrol,5499,Lower
1280,vauxhall,5872.614054054054,2015,37400,Manual,1.4,Petrol,4980,Lower
1281,vauxhall,5040.207920792079,2015,148000,Manual,2.0,Diesel,3090,Lower
1282,vauxhall,4687.431330472104,2015,34000,Manual,1.6,Petrol,6500,Lower
1283,vauxhall,7158.136752136752,2015,41000,Manual,1.4,Petrol,5995,Good
1284,vauxhall,5942.777777777777,2015,34772,Manual,1.0,Petrol,4992,Lower
1285,vauxhall,5872.614054054054,2015,96682,Manual,1.2,Petrol,4300,Great
1286,vauxhall,5872.614054054054,2015,49991,Manual,1.2,Petrol,5795,Great
1287,vauxhall,5872.614054054054,2015,34000,Manual,1.4,Petrol,6495,Lower
1288,vauxhall,4687.431330472104,2015,82000,Manual,1.4,Petrol,4495,Fair
1289,vauxhall,5872.614054054054,2015,31000,Manual,1.2,Petrol,5991,Lower
1290,vauxhall,5872.614054054054,2015,48000,Manual,1.4,Petrol,5790,Great
1291,vauxhall,4687.431330472104,2015,88000,Manual,1.0,Petrol,5995,Good
1292,vauxhall,5872.614054054054,2015,58616,Manual,1.2,Petrol,5167,Good
1293,vauxhall,5872.614054054054,2015,43000,Manual,1.4,Petrol,5980,Great
1294,vauxhall,6936.854166666668,2015,91500,Manual,1.7,Diesel,5495,Lower
1295,vauxhall,5872.614054054054,2015,73500,Manual,1.0,Petrol,4795,Good
1296,vauxhall,7158.136752136752,2015,42765,Manual,1.4,Petrol,6590,Good
1297,vauxhall,4687.431330472104,2015,53000,Manual,1.6,Diesel,5475,Good
1298,vauxhall,6936.854166666668,2015,48610,Manual,1.6,Diesel,7958,Good
1299,vauxhall,6936.854166666668,2015,51037,Manual,1.6,Diesel,6995,Great
1300,vauxhall,4687.431330472104,2015,128000,Manual,1.6,Petrol,2995,Great
1301,vauxhall,7158.136752136752,2015,37822,Manual,1.4,Petrol,5499,Lower
1302,vauxhall,7158.136752136752,2015,52581,Manual,1.2,Petrol,5495,Good
1303,vauxhall,4687.431330472104,2015,59000,Manual,1.4,Petrol,6399,Fair
1304,vauxhall,4687.431330472104,2015,60431,Manual,1.4,Petrol,7800,Higher
1305,vauxhall,5872.614054054054,2015,65594,Manual,1.3,Diesel,4495,Lower
1306,vauxhall,5872.614054054054,2015,47000,Manual,1.2,Petrol,5389,Fair
1307,vauxhall,7289.470588235295,2015,65129,Manual,2.0,Diesel,7091,Great
1308,vauxhall,3086.220588235294,2015,45000,Manual,1.4,Petrol,5475,Good
1309,vauxhall,3086.220588235294,2015,79695,Manual,1.4,Petrol,3995,Great
1310,vauxhall,5040.207920792079,2015,59000,Manual,1.6,Diesel,6490,Good
1311,vauxhall,5872.614054054054,2015,49777,Manual,1.2,Petrol,5995,Fair
1312,vauxhall,5040.207920792079,2015,82452,Manual,2.0,Diesel,6868,Lower
1313,vauxhall,6690.0,2015,42351,Manual,1.6,Petrol,6690,Great
1314,vauxhall,4687.431330472104,2015,42075,Manual,1.6,Diesel,6500,Fair
1315,vauxhall,5040.207920792079,2015,72000,Manual,2.0,Diesel,7250,Lower
1316,vauxhall,5872.614054054054,2015,32000,Manual,1.2,Petrol,5350,Lower
1317,vauxhall,5040.207920792079,2015,55000,Manual,2.0,Diesel,7999,Good
1318,vauxhall,7158.136752136752,2015,25000,Manual,1.4,Petrol,6999,Great
1319,vauxhall,5872.614054054054,2015,27647,Manual,1.4,Petrol,6910,Good
1320,vauxhall,5872.614054054054,2015,10768,Manual,1.2,Petrol,6495,Great
1321,vauxhall,5872.614054054054,2015,49000,Manual,1.4,Petrol,5660,Good
1322,vauxhall,5872.614054054054,2015,34239,Manual,1.2,Petrol,5199,Great
1323,vauxhall,5872.614054054054,2015,59446,Manual,1.4,Petrol,5995,Good
1324,vauxhall,5872.614054054054,2015,47000,Manual,1.4,Petrol,5695,Lower
1325,vauxhall,5872.614054054054,2015,49965,Manual,1.2,Petrol,5820,Fair
1326,vauxhall,5872.614054054054,2015,30645,Automatic,1.4,Petrol,7295,Great
1327,vauxhall,5872.614054054054,2015,48017,Manual,1.0,Petrol,6276,Good
1328,vauxhall,5872.614054054054,2015,105000,Manual,1.0,Petrol,3250,Lower
1329,vauxhall,7158.136752136752,2015,45247,Manual,1.2,Petrol,5495,Great
1330,vauxhall,5040.207920792079,2015,32000,Manual,2.0,Diesel,7995,Fair
1331,vauxhall,7158.136752136752,2015,43820,Manual,1.2,Petrol,5485,Lower
1332,vauxhall,5872.614054054054,2015,86000,Manual,1.2,Petrol,3999,Lower
1333,vauxhall,7158.136752136752,2015,24500,Manual,1.2,Petrol,7495,Good
1334,vauxhall,4687.431330472104,2015,46808,Manual,1.6,Diesel,6500,Great
1335,vauxhall,5872.614054054054,2015,37726,Manual,1.2,Petrol,4995,Lower
1336,vauxhall,7158.136752136752,2015,37853,Manual,1.4,Petrol,6890,Fair
1337,vauxhall,5872.614054054054,2015,58000,Manual,1.4,Petrol,6000,Good
1338,vauxhall,5872.614054054054,2015,46992,Manual,1.4,Petrol,6250,Fair
1339,vauxhall,5872.614054054054,2015,30954,Manual,1.2,Petrol,5995,Good
1340,vauxhall,5872.614054054054,2015,36188,Manual,1.4,Petrol,5750,Great
1341,vauxhall,7158.136752136752,2015,38181,Manual,1.2,Petrol,5995,Fair
1342,vauxhall,5040.207920792079,2015,52749,Manual,2.0,Diesel,6500,Good
1343,vauxhall,7158.136752136752,2015,50009,Manual,1.4,Petrol,7600,Great
1344,vauxhall,4687.431330472104,2015,49500,Manual,1.4,Petrol,6295,Good
1345,vauxhall,4687.431330472104,2015,35300,Manual,1.6,Petrol,7000,Good
1346,vauxhall,5872.614054054054,2015,39679,Manual,1.4,Petrol,5895,Great
1347,vauxhall,5872.614054054054,2015,165000,Manual,1.3,Diesel,2795,Great
1348,vauxhall,5872.614054054054,2015,53263,Manual,1.4,Petrol,5995,Great
1349,vauxhall,7158.136752136752,2015,50010,Automatic,1.4,Petrol,7250,Fair
1350,vauxhall,5040.207920792079,2015,9713,Manual,1.4,Petrol,9495,Good
1351,vauxhall,6936.854166666668,2015,70000,Manual,1.6,Petrol,6890,Good
1352,vauxhall,7158.136752136752,2015,17240,Manual,1.4,Petrol,7700,Lower
1353,vauxhall,5872.614054054054,2015,63000,Manual,1.2,Petrol,3495,Lower
1354,vauxhall,5872.614054054054,2015,50212,Manual,1.3,Diesel,6495,Good
1355,vauxhall,5872.614054054054,2015,42486,Manual,1.4,Petrol,6799,Good
1356,vauxhall,5872.614054054054,2015,48585,Manual,1.4,Petrol,5995,Great
1357,vauxhall,7158.136752136752,2015,33300,Manual,1.2,Petrol,5936,Good
1358,vauxhall,6936.854166666668,2015,60000,Manual,1.6,Diesel,7999,Fair
1359,vauxhall,4687.431330472104,2015,71300,Manual,1.6,Diesel,6390,Good
1360,vauxhall,5872.614054054054,2015,65800,Manual,1.2,Petrol,4385,Good
1361,vauxhall,7158.136752136752,2015,57000,Manual,1.4,Petrol,5830,Great
1362,vauxhall,5872.614054054054,2015,24000,Manual,1.2,Petrol,6495,Lower
1363,vauxhall,6936.854166666668,2015,54255,Manual,1.4,Petrol,7991,Fair
1364,vauxhall,5872.614054054054,2015,41105,Manual,1.4,Petrol,6410,Fair
1365,vauxhall,4687.431330472104,2015,55000,Manual,2.0,Diesel,5987,Good
1366,vauxhall,5872.614054054054,2015,34896,Manual,1.0,Petrol,6790,Great
1367,vauxhall,5872.614054054054,2015,60714,Manual,1.3,Diesel,5000,Great
1368,vauxhall,5872.614054054054,2015,44000,Manual,1.4,Petrol,6595,Great
1369,vauxhall,5872.614054054054,2016,118431,Manual,1.3,Diesel,3795,Great
1370,vauxhall,5872.614054054054,2016,17500,Manual,1.2,Petrol,5795,Great
1371,vauxhall,5872.614054054054,2016,35613,Manual,1.4,Petrol,7599,Higher
1372,vauxhall,5872.614054054054,2016,46867,Manual,1.4,Petrol,6400,Good
1373,vauxhall,4687.431330472104,2016,82768,Manual,1.0,Petrol,6499,Good
1374,vauxhall,5942.777777777777,2016,44600,Manual,1.0,Petrol,5195,Good
1375,vauxhall,5872.614054054054,2016,56980,Manual,1.4,Petrol,5995,Good
1376,vauxhall,5872.614054054054,2016,25071,Manual,1.4,Petrol,7799,Good
1377,vauxhall,5040.207920792079,2016,85000,Manual,1.6,Diesel,6999,Good
1378,vauxhall,4687.431330472104,2016,56440,Manual,1.0,Petrol,6999,Great
1379,vauxhall,5040.207920792079,2016,44630,Manual,2.0,Diesel,9995,Good
1380,vauxhall,7158.136752136752,2016,22480,Manual,1.4,Petrol,7995,Great
1381,vauxhall,6936.854166666668,2016,57178,Manual,1.6,Diesel,7999,Good
1382,vauxhall,5942.777777777777,2016,102000,Manual,1.0,Petrol,3390,Lower
1383,vauxhall,4687.431330472104,2016,47000,Manual,1.4,Petrol,7995,Good
1384,vauxhall,3086.220588235294,2016,44678,Manual,1.4,Petrol,5560,Great
1385,vauxhall,5872.614054054054,2016,79915,Manual,1.0,Petrol,5250,Lower
1386,vauxhall,5872.614054054054,2016,52199,Manual,1.4,Petrol,6800,Fair
1387,vauxhall,4687.431330472104,2016,81119,Manual,1.4,Petrol,6550,Good
1388,vauxhall,5872.614054054054,2016,65000,Manual,1.4,Petrol,6290,Good
1389,vauxhall,11156.636363636364,2016,38612,Manual,1.6,Petrol,8990,Great
1390,vauxhall,7158.136752136752,2016,31647,Manual,1.4,Petrol,7499,Great
1391,vauxhall,6936.854166666668,2016,44162,Manual,1.6,Diesel,8500,Great
1392,vauxhall,5040.207920792079,2016,85079,Manual,1.6,Diesel,5995,Good
1393,vauxhall,4687.431330472104,2016,26326,Manual,1.4,Petrol,7890,Lower
1394,vauxhall,3086.220588235294,2016,32793,Manual,1.4,Petrol,6290,Good
1395,vauxhall,5872.614054054054,2016,21485,Manual,1.4,Petrol,6990,Good
1396,vauxhall,5040.207920792079,2016,105000,Manual,1.6,Diesel,1895,Lower
1397,vauxhall,5872.614054054054,2016,32000,Manual,1.4,Petrol,5850,Lower
1398,vauxhall,7158.136752136752,2016,1519,Manual,1.2,Petrol,7995,Fair
1399,vauxhall,7158.136752136752,2016,28383,Manual,1.2,Petrol,7385,Good
1400,vauxhall,5942.777777777777,2016,22000,Manual,1.0,Petrol,4495,Lower
1401,vauxhall,5040.207920792079,2016,65622,Manual,2.0,Diesel,9000,Good
1402,vauxhall,4687.431330472104,2016,53569,Automatic,1.4,Petrol,8650,Fair
1403,vauxhall,6936.854166666668,2016,40264,Manual,1.6,Diesel,7999,Great
1404,vauxhall,4687.431330472104,2016,78816,Manual,1.6,Diesel,5995,Lower
1405,vauxhall,5872.614054054054,2016,58000,Manual,1.4,Petrol,4995,Great
1406,vauxhall,4687.431330472104,2016,50245,Manual,1.6,Diesel,7299,Good
1407,vauxhall,5040.207920792079,2016,100216,Manual,2.0,Diesel,7195,Good
1408,vauxhall,6667.333333333332,2016,37000,Manual,1.4,Petrol,5677,Good
1409,vauxhall,5872.614054054054,2016,59428,Manual,1.6,Petrol,9000,Fair
1410,vauxhall,4687.431330472104,2016,40867,Manual,1.0,Petrol,7995,Fair
1411,vauxhall,7289.470588235295,2016,36425,Manual,1.4,Petrol,8490,Good
1412,vauxhall,5872.614054054054,2016,85000,Manual,1.4,Petrol,4490,Lower
1413,vauxhall,4687.431330472104,2016,58000,Manual,1.6,Diesel,7399,Good
1414,vauxhall,5872.614054054054,2016,26995,Manual,1.4,Petrol,7495,Fair
1415,vauxhall,5872.614054054054,2016,30000,Manual,1.4,Petrol,7379,Good
1416,vauxhall,5872.614054054054,2016,40996,Manual,1.4,Petrol,6299,Great
1417,vauxhall,11156.636363636364,2016,83000,Manual,1.6,Petrol,6690,Lower
1418,vauxhall,5040.207920792079,2016,51200,Manual,1.6,Diesel,7995,Good
1419,vauxhall,5872.614054054054,2016,93000,Manual,1.3,Diesel,4175,Lower
1420,vauxhall,5942.777777777777,2016,43096,Manual,1.0,Petrol,5090,Great
