,Make,Mean Model Price (£),Year,Mileage,Transmission,Engine Size (L),Fuel Type,Actual Car Price (£),Indicated Value
11211,ford,11811.536585365851,2018,6558,Manual,1.0,Petrol,16000,Good
11212,renault,5933.241258741258,2018,17845,Manual,1.2,Petrol,8290,Great
11213,vauxhall,5872.614054054054,2018,18650,Manual,1.4,Petrol,8500,Good
11214,kia,6135.576470588236,2018,7325,Manual,1.0,Petrol,9590,Great
11215,citroen,9778.67924528302,2018,21000,Manual,1.2,Petrol,10750,Lower
11216,kia,5438.817073170731,2018,13633,Manual,1.6,Petrol,14500,Good
11217,bmw,8238.234042553191,2018,67539,Automatic,2.0,Petrol Plug-in Hybrid,20299,Great
11218,citroen,5021.941176470587,2018,8907,Manual,1.0,Petrol,7648,Good
11219,skoda,5840.878787878788,2018,15057,Manual,1.0,Petrol,7250,Great
11220,kia,11259.69387755102,2018,26190,Manual,1.7,Diesel,13490,Good
11221,mini,6426.404682274248,2018,13800,Manual,1.5,Petrol,14990,Good
11222,vauxhall,7158.136752136752,2018,16986,Manual,1.2,Petrol,8971,Good
11223,ford,10963.035714285714,2018,40147,Manual,1.5,Diesel,14200,Great
11224,volkswagen,5994.9082568807335,2018,86478,Automatic,2.0,Diesel,10850,Great
11225,fiat,5703.985576923077,2018,13281,Manual,1.2,Petrol,8274,Great
11226,vauxhall,5872.614054054054,2018,18700,Manual,1.4,Petrol,8400,Fair
11227,seat,5959.5,2018,580,Manual,1.0,Petrol,7995,Fair
11228,vauxhall,4687.431330472104,2018,28000,Manual,1.4,Petrol,9793,Great
11229,hyundai,5303.289473684211,2018,31701,Manual,1.0,Petrol,6477,Good
11230,citroen,9778.67924528302,2018,23219,Manual,1.2,Petrol,11495,Good
11231,mitsubishi,15507.666666666664,2018,20000,Manual,1.5,Petrol,12999,Great
11232,suzuki,5271.309677419355,2018,33398,Manual,1.0,Petrol,8499,Good
11233,nissan,7387.085227272727,2018,48880,Manual,1.5,Diesel,14800,Great
11234,skoda,6104.977142857144,2018,54400,Manual,1.4,Diesel,8495,Great
11235,ford,6281.729041916167,2018,13352,Manual,1.1,Petrol,9890,Lower
11236,vauxhall,11156.636363636364,2018,31195,Manual,1.4,Petrol,10699,Lower
11237,hyundai,5303.289473684211,2018,14823,Manual,1.0,Petrol,7599,Great
11238,nissan,6429.567010309279,2018,12000,Manual,1.0,Petrol,8495,Lower
11239,kia,6135.576470588236,2018,40000,Manual,1.25,Petrol,6250,Lower
11240,volkswagen,18250.0,2018,88609,Manual,2.0,Diesel,18250,Good
11241,volkswagen,20592.25,2018,37188,Manual,1.6,Diesel,20785,Good
11242,hyundai,6624.684684684685,2018,16809,Manual,1.2,Petrol,8995,Lower
11243,kia,10019.636363636364,2018,11700,Automatic,1.6,Diesel,14132,Good
11244,ford,6281.729041916167,2018,27314,Manual,1.0,Petrol,9890,Good
11245,vauxhall,11122.5,2018,82944,Manual,1.6,Diesel,8250,Lower
11246,nissan,6973.2,2018,19412,Manual,1.6,Diesel,17970,Lower
11247,ford,6281.729041916167,2018,33959,Manual,1.0,Petrol,9995,Lower
11248,renault,10630.0,2018,71000,Manual,1.5,Diesel,8793,Good
11249,seat,6459.587719298244,2018,29316,Manual,1.0,Petrol,8295,Great
11250,audi,7253.379310344828,2018,26254,Automatic,1.0,Petrol,19990,Good
11251,vauxhall,5942.777777777777,2018,19288,Manual,1.0,Petrol,6290,Lower
11252,renault,12377.04347826087,2018,28252,Manual,1.2,Petrol,11999,Lower
11253,ford,6281.729041916167,2018,13201,Manual,1.1,Petrol,9004,Good
11254,nissan,7387.085227272727,2018,22314,Manual,1.5,Diesel,13820,Lower
11255,ford,6281.729041916167,2018,34551,Manual,1.0,Petrol,9500,Great
11256,citroen,5021.941176470587,2018,74476,Manual,1.2,Petrol,5395,Great
11257,seat,5959.5,2018,13537,Manual,1.0,Petrol,7850,Lower
11258,ford,11811.536585365851,2018,19000,Manual,1.0,Petrol,14599,Great
11259,skoda,6104.977142857144,2018,11564,Manual,1.0,Petrol,13400,Fair
11260,ds automobiles,4225.833333333333,2018,11245,Manual,1.2,Petrol,10500,Great
11261,citroen,8251.679611650485,2018,24617,Manual,1.2,Petrol,9490,Good
11262,fiat,5703.985576923077,2018,17558,Manual,1.2,Petrol,7495,Great
11263,peugeot,6908.847222222223,2018,50123,Manual,1.0,Petrol,5830,Good
11264,ford,6622.352941176469,2018,6944,Manual,1.0,Petrol,10700,Great
11265,skoda,8090.169014084507,2018,41000,Automatic,1.0,Petrol,9995,Great
11266,vauxhall,7158.136752136752,2018,16000,Manual,1.2,Petrol,8495,Great
11267,renault,10630.0,2018,45364,Manual,1.2,Petrol,9490,Lower
11268,citroen,9778.67924528302,2018,7295,Manual,1.2,Petrol,9979,Lower
11269,vauxhall,5872.614054054054,2018,11983,Manual,1.4,Petrol,7890,Great
11270,nissan,8562.89423076923,2018,25000,Manual,1.5,Diesel,9490,Good
11271,vauxhall,5942.777777777777,2018,4938,Manual,1.0,Petrol,6195,Lower
11272,toyota,10676.888888888889,2018,18915,Manual,1.5,Petrol,10250,Good
11273,vauxhall,4687.431330472104,2018,48829,Manual,1.4,Petrol,8998,Lower
11274,hyundai,6624.684684684685,2018,36216,Manual,1.2,Petrol,7595,Good
11275,nissan,7387.085227272727,2018,35275,Automatic,1.2,Petrol,13990,Good
11276,ford,5246.603305785124,2018,18108,Manual,1.0,Petrol,12640,Good
11277,fiat,5703.985576923077,2018,29040,Manual,1.2,Petrol,7700,Good
11278,hyundai,5777.2758620689665,2018,25000,Manual,1.0,Petrol,8749,Lower
11279,dacia,5271.7241379310335,2018,44958,Manual,1.0,Petrol,5860,Fair
11281,audi,5946.259259259259,2018,51500,Automatic,2.0,Diesel,22990,Good
11282,hyundai,5303.289473684211,2018,23206,Manual,1.0,Petrol,7295,Good
11283,peugeot,6908.847222222223,2018,12870,Automatic,1.0,Petrol,9495,Good
11284,vauxhall,7158.136752136752,2018,3788,Manual,1.2,Petrol,10000,Great
11285,vauxhall,7158.136752136752,2018,13997,Manual,1.2,Petrol,8999,Good
11286,vauxhall,5040.207920792079,2018,30000,Manual,1.6,Diesel,10989,Good
11287,mazda,5743.0275229357785,2018,9878,Manual,1.5,Petrol,9700,Good
11288,skoda,6104.977142857144,2018,13734,Manual,1.0,Petrol,9990,Great
11289,fiat,5703.985576923077,2018,44955,Manual,1.2,Petrol,6850,Lower
11290,fiat,5703.985576923077,2018,32742,Manual,1.2,Petrol,7350,Great
11291,volkswagen,6736.627009646302,2018,23989,Automatic,1.2,Petrol,10850,Lower
11292,mazda,5743.0275229357785,2018,55356,Manual,1.5,Petrol,8990,Lower
11293,skoda,6104.977142857144,2018,44035,Manual,1.0,Petrol,7450,Great
11294,skoda,6104.977142857144,2018,17689,Manual,1.0,Petrol,10495,Good
11295,suzuki,5271.309677419355,2018,17288,Manual,1.2,Petrol,7890,Great
11296,vauxhall,7158.136752136752,2018,3970,Manual,1.2,Petrol,8995,Great
11297,suzuki,7095.6,2018,19415,Manual,1.0,Petrol,7495,Great
11298,hyundai,5303.289473684211,2018,14235,Manual,1.2,Petrol,8950,Fair
11299,citroen,8251.679611650485,2018,20075,Automatic,1.2,Petrol,11695,Great
11300,peugeot,11079.694444444443,2018,29079,Manual,1.2,Petrol,9985,Lower
11301,ford,6281.729041916167,2018,17331,Manual,1.0,Petrol,12499,Good
11302,ford,6281.729041916167,2018,7417,Manual,1.0,Petrol,11030,Good
11303,ford,8252.638888888889,2018,18228,Manual,1.2,Petrol,8000,Great
11304,kia,5437.333333333333,2018,29767,Automatic,1.4,Petrol,10000,Great
11305,peugeot,11079.694444444443,2018,35253,Manual,1.6,Diesel,9544,Good
11306,ford,5246.603305785124,2018,34878,Manual,1.0,Petrol,11600,Good
11307,ford,6281.729041916167,2018,45000,Manual,1.0,Petrol,11499,Higher
11308,skoda,6104.977142857144,2018,21171,Manual,1.0,Petrol,8995,Lower
11309,mini,6426.404682274248,2018,35885,Manual,1.5,Petrol,10395,Lower
11310,bmw,8238.234042553191,2018,16924,Automatic,2.0,Petrol Plug-in Hybrid,21190,Lower
11311,peugeot,7344.327014218009,2018,26080,Manual,1.2,Petrol,6795,Lower
11312,seat,6459.587719298244,2018,18000,Manual,1.0,Petrol,11995,Great
11313,ford,6281.729041916167,2018,27000,Manual,1.0,Petrol,11850,Good
11314,hyundai,6624.684684684685,2018,19000,Manual,1.0,Petrol,8490,Lower
11315,ford,8252.638888888889,2018,19026,Manual,1.2,Petrol,7899,Good
11316,toyota,4719.1679389312985,2018,22440,Manual,1.0,Petrol,7497,Lower
11317,renault,10630.0,2018,14314,Manual,0.9,Petrol,8996,Lower
11318,citroen,5021.941176470587,2018,38075,Manual,1.0,Petrol,6599,Great
11319,skoda,8090.169014084507,2018,65000,Manual,2.0,Diesel,9950,Lower
11320,vauxhall,16940.833333333332,2018,23211,Manual,1.2,Petrol,14290,Great
11321,kia,5437.333333333333,2018,10088,Manual,1.25,Petrol,9390,Good
11322,peugeot,11079.694444444443,2018,14535,Manual,1.2,Petrol,10990,Great
11323,peugeot,6908.847222222223,2018,25866,Manual,1.0,Petrol,6930,Great
11324,fiat,5703.985576923077,2018,4458,Manual,1.2,Petrol,10000,Good
11325,vauxhall,7158.136752136752,2018,30000,Manual,1.2,Petrol,7762,Lower
11326,mini,6426.404682274248,2018,12000,Manual,1.5,Petrol,11998,Good
11327,vauxhall,2624.614285714286,2018,28381,Manual,1.4,Petrol,11999,Good
11328,nissan,9440.333333333334,2018,25872,Manual,0.9,Petrol,9395,Good
11329,vauxhall,11246.666666666664,2018,49303,Manual,1.6,Diesel,10475,Good
11330,suzuki,8234.708333333334,2018,10384,Manual,1.2,Petrol,9501,Good
11331,peugeot,11079.694444444443,2018,26587,Manual,1.2,Petrol,10495,Great
11332,vauxhall,5872.614054054054,2018,12809,Manual,1.4,Petrol,8888,Good
11333,suzuki,9241.842105263158,2018,38408,Manual,1.0,Petrol,9249,Great
11334,hyundai,13981.583333333336,2018,29170,Manual,1.6,Petrol,17250,Good
11335,ford,4588.875,2018,50452,Automatic,2.0,Diesel,20040,Good
11336,ford,6281.729041916167,2018,23265,Manual,1.0,Petrol,10999,Great
11337,volkswagen,7004.625,2018,9800,Manual,1.0,Petrol,8599,Good
11338,kia,5437.333333333333,2018,25003,Manual,1.25,Petrol,9500,Good
11339,mercedes-benz,13754.521739130434,2018,49800,Automatic,1.5,Diesel,18489,Great
11340,ds automobiles,7618.936170212766,2018,29113,Manual,1.2,Petrol,8699,Good
11341,ford,6281.729041916167,2018,23125,Manual,1.1,Petrol,9995,Good
11342,vauxhall,5942.777777777777,2018,15586,Manual,1.0,Petrol,6310,Lower
11343,vauxhall,5872.614054054054,2018,16842,Manual,1.4,Petrol,8990,Good
11344,renault,5933.241258741258,2018,16357,Manual,0.9,Petrol,8900,Lower
11345,mazda,5743.0275229357785,2018,15613,Manual,1.5,Petrol,10750,Great
11346,renault,10630.0,2018,14580,Manual,0.9,Petrol,9995,Lower
11347,fiat,5703.985576923077,2018,2946,Manual,1.2,Petrol,8800,Good
11348,suzuki,5271.309677419355,2018,35180,Manual,1.0,Petrol,7695,Great
11349,suzuki,9241.842105263158,2018,30511,Manual,1.0,Petrol,11995,Fair
11350,vauxhall,7158.136752136752,2018,8741,Manual,1.2,Petrol,8971,Great
11351,citroen,5021.941176470587,2018,8231,Manual,1.2,Petrol,7793,Great
11352,citroen,8251.679611650485,2018,22910,Manual,1.2,Petrol,8000,Lower
11353,mazda,5743.0275229357785,2018,9871,Manual,1.5,Petrol,12000,Fair
11354,ford,10963.035714285714,2018,39998,Manual,1.5,Diesel,12499,Lower
11355,ford,3924.3518518518517,2018,20650,Manual,1.5,Diesel,10370,Lower
11356,bmw,7848.303225806451,2018,26533,Manual,1.5,Petrol,14990,Great
11357,volkswagen,5994.9082568807335,2018,60658,Automatic,2.0,Diesel,11400,Lower
11358,volkswagen,6736.627009646302,2018,23000,Manual,1.0,Petrol,12350,Good
11359,vauxhall,5872.614054054054,2018,14706,Manual,1.4,Petrol,8290,Good
11360,ford,11811.536585365851,2018,11187,Manual,1.0,Petrol,13499,Good
11361,dacia,9651.0,2018,18443,Manual,1.5,Diesel,10999,Good
11362,kia,6135.576470588236,2018,11317,Manual,1.0,Petrol,6599,Lower
11363,bmw,19538.222222222223,2018,10769,Automatic,2.0,Petrol,24990,Great
11364,volkswagen,12868.8,2018,26782,Manual,1.0,Petrol,10998,Lower
11365,peugeot,7344.327014218009,2018,6643,Manual,1.2,Petrol,10455,Good
11366,vauxhall,5040.207920792079,2018,51355,Automatic,2.0,Diesel,14495,Fair
11367,citroen,8251.679611650485,2018,31687,Manual,1.2,Petrol,8200,Great
11368,mazda,5743.0275229357785,2018,15000,Manual,1.5,Petrol,10985,Good
11369,peugeot,7344.327014218009,2018,80000,Manual,1.6,Diesel,5950,Great
11370,renault,10630.0,2018,37563,Manual,1.5,Diesel,9999,Great
11371,citroen,8251.679611650485,2018,12300,Automatic,1.2,Petrol,11495,Lower
11372,kia,11259.69387755102,2018,40003,Manual,1.7,Diesel,12010,Great
11373,nissan,7387.085227272727,2018,4036,Manual,1.2,Petrol,13500,Lower
11374,mazda,5743.0275229357785,2018,15128,Manual,1.5,Petrol,11067,Good
11375,citroen,11722.2,2018,29000,Manual,1.2,Petrol,9995,Good
11376,seat,6459.587719298244,2018,17532,Manual,1.0,Petrol,11820,Great
11377,skoda,6104.977142857144,2018,15000,Manual,1.0,Petrol,7399,Good
11378,nissan,6429.567010309279,2018,14925,Manual,0.9,Petrol,9440,Good
11379,seat,15041.53846153846,2018,37820,Manual,1.4,Petrol,17765,Good
11380,fiat,8157.774193548387,2018,33990,Manual,1.4,Petrol,7295,Lower
11381,skoda,6104.977142857144,2018,21969,Manual,1.0,Petrol,11340,Great
11382,nissan,7387.085227272727,2018,15000,Manual,1.2,Petrol,14990,Lower
11383,vauxhall,5872.614054054054,2018,14885,Manual,1.4,Petrol,8991,Great
11384,ford,8252.638888888889,2018,33000,Manual,1.2,Petrol,6950,Lower
11385,bmw,20065.58333333333,2018,20000,Manual,2.0,Diesel,19990,Great
11386,toyota,10676.888888888889,2018,29423,Automatic,1.5,Petrol Hybrid,11495,Good
11387,vauxhall,5942.777777777777,2018,15577,Manual,1.0,Petrol,6590,Lower
11388,fiat,5703.985576923077,2018,17172,Manual,1.2,Petrol,7749,Great
11389,hyundai,5777.2758620689665,2018,36409,Manual,1.0,Petrol,9750,Lower
11390,toyota,4719.1679389312985,2018,27470,Manual,1.0,Petrol,6781,Lower
11391,kia,6135.576470588236,2018,16140,Manual,1.0,Petrol,8495,Good
11392,suzuki,7095.6,2018,6920,Manual,1.2,Petrol,7695,Good
11393,hyundai,13981.583333333336,2018,26460,Manual,1.6,Petrol,17469,Good
11394,ford,4521.353448275861,2018,38421,Manual,2.0,Diesel,15050,Great
11395,fiat,8157.774193548387,2018,24492,Manual,1.6,Diesel,9350,Lower
11396,seat,14401.39393939394,2018,22777,Manual,1.6,Diesel,12699,Good
11397,citroen,8251.679611650485,2018,15101,Manual,1.2,Petrol,9300,Lower
11398,seat,14401.39393939394,2018,49702,Manual,1.0,Petrol,12600,Great
11399,ford,10963.035714285714,2018,27488,Manual,1.5,Petrol,18995,Good
11400,citroen,11722.2,2018,14316,Manual,1.2,Petrol,9332,Lower
11401,nissan,6429.567010309279,2018,17594,Manual,0.9,Petrol,8600,Lower
11402,suzuki,8234.708333333334,2018,7799,Manual,1.2,Petrol Hybrid,10000,Good
11403,toyota,4719.1679389312985,2018,12680,Manual,1.0,Petrol,7370,Lower
11404,hyundai,13981.583333333336,2018,16955,Manual,1.6,Petrol,14680,Great
11405,nissan,6429.567010309279,2018,29892,Manual,1.0,Petrol,8750,Good
11406,peugeot,7344.327014218009,2018,18005,Manual,1.2,Petrol,9000,Lower
11407,fiat,10326.555555555555,2018,21531,Manual,1.0,Petrol,11999,Great
11408,vauxhall,4687.431330472104,2018,22131,Manual,1.4,Petrol,10995,Higher
11409,mercedes-benz,11075.615384615383,2018,52130,Automatic,2.0,Diesel,24000,Great
11410,renault,5933.241258741258,2018,56000,Manual,1.5,Diesel,7895,Good
11411,vauxhall,5872.614054054054,2018,45610,Manual,1.3,Diesel,7495,Good
11412,citroen,5021.941176470587,2018,20198,Manual,1.0,Petrol,7290,Great
11413,citroen,8251.679611650485,2018,32469,Manual,1.2,Petrol,7250,Good
11414,hyundai,13981.583333333336,2018,24694,Manual,1.7,Diesel,12500,Great
11415,ford,6281.729041916167,2018,19551,Manual,1.0,Petrol,8860,Lower
11416,vauxhall,11156.636363636364,2018,20031,Manual,1.4,Petrol,11787,Good
11417,fiat,5703.985576923077,2018,10597,Manual,1.2,Petrol,8299,Good
11418,seat,14401.39393939394,2018,18000,Manual,1.5,Petrol,14950,Great
11419,skoda,5840.878787878788,2018,6759,Manual,1.0,Petrol,7995,Fair
11420,peugeot,7344.327014218009,2018,9985,Manual,1.2,Petrol,9490,Lower
11421,toyota,3982.165680473373,2018,29588,Manual,1.5,Petrol,9626,Great
11422,seat,14401.39393939394,2018,14000,Automatic,1.0,Petrol,15490,Good
11423,ford,6281.729041916167,2018,46940,Manual,1.0,Petrol,10499,Great
11424,peugeot,11079.694444444443,2018,33832,Manual,1.6,Diesel,12490,Good
11425,fiat,5870.0,2018,11408,Manual,1.3,Diesel,9377,Great
11426,citroen,8251.679611650485,2018,12141,Automatic,1.2,Petrol,12249,Great
11427,nissan,7387.085227272727,2018,32601,Manual,1.5,Diesel,14795,Lower
11428,fiat,5703.985576923077,2018,39228,Manual,1.2,Petrol,5688,Lower
11429,peugeot,11079.694444444443,2018,33649,Manual,1.2,Petrol,11295,Good
11430,vauxhall,5872.614054054054,2018,52000,Manual,1.4,Petrol,6552,Good
11431,toyota,10676.888888888889,2018,29289,Manual,1.5,Petrol,9495,Good
11432,vauxhall,5040.207920792079,2018,34719,Manual,2.0,Diesel,13000,Lower
11433,ford,6281.729041916167,2018,20948,Manual,1.0,Petrol,11490,Lower
11435,vauxhall,4687.431330472104,2018,9753,Manual,1.4,Petrol,13995,Higher
11436,ford,6281.729041916167,2018,33601,Manual,1.5,Petrol,14770,Great
11437,vauxhall,4687.431330472104,2018,10812,Manual,1.0,Petrol,11366,Good
11438,ford,8252.638888888889,2018,8967,Manual,1.2,Petrol,6990,Lower
11439,ford,6281.729041916167,2018,14581,Manual,1.0,Petrol,11500,Lower
11440,mercedes-benz,19888.2,2018,24166,Automatic,1.6,Petrol,18977,Good
11441,seat,14401.39393939394,2018,12000,Manual,1.0,Petrol,12980,Good
11442,citroen,5021.941176470587,2018,30335,Manual,1.2,Petrol,6995,Fair
11443,kia,9990.545454545454,2018,25939,Manual,1.6,Diesel,13198,Fair
11444,renault,5933.241258741258,2018,5410,Manual,0.9,Petrol,9800,Great
11445,bmw,11242.6,2018,19322,Manual,2.0,Diesel,18985,Good
11446,ford,6281.729041916167,2018,24388,Manual,1.0,Petrol,11499,Good
11447,hyundai,14741.0,2018,6153,Manual,1.0,Petrol,11500,Lower
11448,seat,9317.119658119658,2018,10400,Manual,1.2,Petrol,12490,Good
11449,hyundai,13981.583333333336,2018,17982,Manual,1.6,Petrol,17820,Good
11450,nissan,7387.085227272727,2018,45307,Manual,1.5,Diesel,11476,Lower
11451,renault,5933.241258741258,2018,33038,Manual,0.9,Petrol,9000,Good
11452,mazda,8895.0,2018,13483,Manual,1.5,Petrol,8895,Good
11453,hyundai,5303.289473684211,2018,18624,Manual,1.0,Petrol,7920,Higher
11454,skoda,11797.071428571431,2018,39000,Manual,1.6,Diesel,13990,Good
11455,vauxhall,5872.614054054054,2018,18924,Manual,1.4,Petrol,9300,Good
11456,seat,14401.39393939394,2018,33963,Manual,1.6,Diesel,10999,Lower
11457,bmw,11242.6,2018,33180,Manual,1.5,Petrol,19900,Good
11458,mini,11300.928571428569,2018,15465,Manual,2.0,Petrol,18790,Good
11459,ford,11811.536585365851,2018,17142,Manual,1.0,Petrol,14400,Good
11460,ds automobiles,7618.936170212766,2018,9100,Manual,1.2,Petrol,8190,Lower
11461,renault,10630.0,2018,13582,Manual,0.9,Petrol,10870,Great
11462,citroen,9778.67924528302,2018,27053,Manual,1.2,Petrol,10000,Lower
11463,skoda,6104.977142857144,2018,34937,Manual,1.0,Petrol,8750,Great
11464,mazda,12640.818181818182,2018,23706,Manual,2.0,Petrol,12650,Great
11465,nissan,7387.085227272727,2018,152000,Manual,1.5,Diesel,8491,Lower
11467,audi,7253.379310344828,2018,79367,Manual,1.6,Diesel,13750,Great
11468,citroen,3625.464285714286,2018,4800,Manual,1.2,Petrol,9790,Great
11469,ford,6281.729041916167,2018,27231,Manual,1.0,Petrol,8990,Good
11470,vauxhall,7158.136752136752,2018,24519,Manual,1.4,Petrol,8380,Great
11471,fiat,5703.985576923077,2018,23380,Manual,1.2,Petrol,7980,Good
11472,volkswagen,14505.52380952381,2018,47427,Manual,2.0,Diesel,17595,Great
11473,toyota,3982.165680473373,2018,19421,Manual,1.5,Petrol,9950,Great
11474,fiat,10326.555555555555,2018,31816,Manual,1.6,Petrol,8750,Lower
11475,vauxhall,16940.833333333332,2018,11574,Manual,1.2,Petrol,15490,Great
11476,vauxhall,5872.614054054054,2018,9250,Manual,1.4,Petrol,7240,Good
11477,citroen,8251.679611650485,2018,16253,Manual,1.2,Petrol,8990,Lower
11478,nissan,6429.567010309279,2018,21595,Manual,0.9,Petrol,9175,Great
11479,dacia,5315.0,2018,33395,Manual,1.0,Petrol,5495,Lower
11480,volkswagen,6736.627009646302,2018,27078,Manual,1.0,Petrol,11700,Fair
11481,citroen,5021.941176470587,2018,16340,Manual,1.2,Petrol,7990,Fair
11482,citroen,5810.95,2018,40000,Manual,1.6,Diesel,11799,Good
11484,vauxhall,4687.431330472104,2018,60000,Manual,1.6,Diesel,7450,Great
11485,mg,13687.625,2018,23269,Manual,1.5,Petrol,11799,Great
11486,hyundai,5777.2758620689665,2018,34029,Manual,1.6,Diesel,12990,Great
11487,volkswagen,6736.627009646302,2018,34384,Manual,1.0,Petrol,10920,Great
11488,ford,6281.729041916167,2018,27163,Manual,1.1,Petrol,7790,Lower
11489,kia,13734.764705882351,2018,1513,Manual,1.0,Petrol,13750,Lower
11490,hyundai,14989.545454545454,2018,27193,Automatic,1.6,Petrol Hybrid,12998,Good
11491,ford,6281.729041916167,2018,14812,Manual,1.0,Petrol,11890,Great
11492,ford,11811.536585365851,2018,12491,Manual,1.0,Petrol,13899,Good
11493,volkswagen,6736.627009646302,2018,25000,Manual,1.0,Petrol,11995,Lower
11494,bmw,20065.58333333333,2018,13767,Automatic,3.0,Diesel,23975,Great
11495,ford,10963.035714285714,2018,51191,Manual,1.5,Diesel,13600,Great
11496,seat,9317.119658119658,2018,8435,Manual,1.4,Petrol,13769,Great
11497,honda,3397.8,2018,56611,Manual,1.3,Petrol,9999,Good
11498,nissan,6429.567010309279,2018,43042,Manual,0.9,Petrol,9995,Fair
11499,peugeot,7344.327014218009,2018,17607,Manual,1.2,Petrol,7990,Lower
11500,seat,6459.587719298244,2018,23500,Manual,1.0,Petrol,9495,Great
11501,peugeot,5429.780701754386,2018,17882,Manual,1.2,Petrol,11000,Good
11502,vauxhall,11156.636363636364,2018,6844,Manual,1.4,Petrol,11995,Great
11503,ford,6281.729041916167,2018,18734,Manual,1.1,Petrol,9500,Great
11504,ford,11811.536585365851,2018,18697,Manual,1.0,Petrol,14799,Good
11505,volkswagen,4153.45,2018,14286,Automatic,2.0,Diesel,19499,Good
11506,seat,14401.39393939394,2018,29263,Manual,1.0,Petrol,12000,Great
11507,nissan,7387.085227272727,2018,29576,Manual,1.5,Diesel,16499,Good
11508,mini,6426.404682274248,2018,19287,Automatic,2.0,Petrol,17990,Lower
11509,peugeot,6908.847222222223,2018,25000,Manual,1.0,Petrol,6490,Fair
11510,vauxhall,5872.614054054054,2018,11330,Manual,1.4,Petrol,8090,Good
11511,seat,9317.119658119658,2018,26948,Manual,2.0,Diesel,13899,Great
11512,jaguar,18490.0,2018,76630,Manual,2.0,Diesel,18490,Good
11513,mini,6426.404682274248,2018,37426,Manual,1.5,Petrol,13000,Good
11514,seat,9317.119658119658,2018,9225,Manual,1.0,Petrol,12700,Fair
11515,nissan,7387.085227272727,2018,35641,Manual,1.2,Petrol,14490,Great
11516,citroen,11722.2,2018,32000,Manual,1.2,Petrol,8990,Lower
11517,vauxhall,7158.136752136752,2018,28757,Manual,1.2,Petrol,7995,Great
11518,suzuki,5271.309677419355,2018,46301,Manual,1.2,Petrol Hybrid,8995,Great
11519,vauxhall,11246.666666666664,2018,38760,Manual,2.0,Diesel,13999,Good
11520,ford,6281.729041916167,2018,28233,Manual,1.0,Petrol,10295,Lower
11521,ford,6281.729041916167,2018,17829,Manual,1.0,Petrol,11000,Lower
11522,vauxhall,5942.777777777777,2018,12600,Manual,1.0,Petrol,7239,Good
11523,volkswagen,6953.277192982456,2018,38345,Manual,1.6,Diesel,11490,Great
11524,vauxhall,12051.294117647061,2018,39462,Manual,1.6,Diesel,11500,Fair
11525,toyota,9116.933333333332,2018,41183,Manual,1.0,Petrol,6995,Good
11526,suzuki,8234.708333333334,2018,14750,Manual,1.2,Petrol,8699,Lower
11527,citroen,5021.941176470587,2018,7000,Manual,1.2,Petrol,8500,Fair
11528,hyundai,5303.289473684211,2018,12940,Manual,1.0,Petrol,8360,Higher
11529,renault,3834.1785714285716,2018,25361,Automatic,1.5,Diesel,12999,Good
11530,honda,4698.149350649352,2018,68645,Manual,1.6,Diesel,11900,Good
11531,seat,6459.587719298244,2018,41654,Manual,1.0,Petrol,8195,Lower
11532,lexus,14794.5,2018,21878,Automatic,1.8,Petrol Hybrid,16599,Good
11533,hyundai,14741.0,2018,13333,Manual,1.0,Petrol,15195,Great
11534,seat,6459.587719298244,2018,16263,Manual,1.0,Petrol,9550,Great
11535,fiat,5703.985576923077,2018,30454,Manual,1.2,Petrol,7249,Lower
11536,mercedes-benz,17943.333333333332,2018,42042,Manual,1.6,Petrol,18800,Good
11537,peugeot,11079.694444444443,2018,9972,Manual,1.2,Petrol,11995,Fair
11538,volkswagen,6953.277192982456,2018,28200,Manual,1.6,Diesel,13995,Good
11539,nissan,6429.567010309279,2018,19270,Manual,0.9,Petrol,9680,Good
11540,nissan,6429.567010309279,2018,24100,Manual,0.9,Petrol,9475,Good
11541,ford,6281.729041916167,2018,31555,Manual,1.5,Diesel,10695,Good
11542,citroen,9778.67924528302,2018,11544,Manual,1.2,Petrol,10300,Great
11543,hyundai,5777.2758620689665,2018,21000,Manual,1.0,Petrol,10998,Great
11544,vauxhall,5872.614054054054,2018,10643,Manual,1.4,Petrol,7760,Lower
11545,suzuki,9241.842105263158,2018,45000,Manual,1.0,Petrol,9999,Great
11546,vauxhall,5872.614054054054,2018,38347,Manual,1.4,Petrol,7295,Lower
11547,hyundai,5777.2758620689665,2018,40052,Manual,1.4,Petrol,9940,Lower
11548,fiat,10326.555555555555,2018,19000,Manual,1.6,Petrol,10493,Good
11549,hyundai,5303.289473684211,2018,58200,Manual,1.0,Petrol,6000,Great
11550,bmw,19538.222222222223,2018,27380,Automatic,2.0,Diesel,22400,Good
11551,renault,5933.241258741258,2018,19631,Manual,0.9,Petrol,9098,Great
11552,vauxhall,5872.614054054054,2018,16900,Manual,1.4,Petrol,8058,Great
11553,mazda,5089.122448979592,2018,25545,Manual,2.0,Petrol,15000,Lower
11554,hyundai,13981.583333333336,2018,19537,Manual,1.6,Petrol,15490,Good
11555,ford,6281.729041916167,2018,23626,Manual,1.0,Petrol,10989,Great
11556,vauxhall,5872.614054054054,2018,21569,Manual,1.4,Petrol,7720,Lower
11557,volkswagen,6736.627009646302,2018,11885,Manual,1.0,Petrol,12500,Great
